ages,list_price,num_reviews,piece_count,play_star_rating,prod_id,review_difficulty,star_rating,theme_name,val_star_rating,country
5-12,23.1971,35,249,4.6,60150,Easy,4.9,City,4.8,PL
5-12,23.1971,89,24,2.9,7499,Easy,2.5,City,2.2,PL
5-12,23.1971,11,214,4.5,60107,Easy,4.5,City,4.1,PL
5-12,23.1971,12,239,4.7,60148,Easy,4.8,City,4.6,PL
5-12,23.1971,8,144,4.4,60137,Easy,4.3,City,4,PL
5-12,23.1971,6,190,4.2,60179,Easy,3.8,City,4.7,PL
5-12,23.1971,7,174,4.3,60181,Easy,4.4,City,4.2,PL
5-12,23.1971,3,141,4.3,60164,Easy,4.3,City,4.7,PL
6-12,23.1971,5,201,4.3,60158,Average,4.4,City,3.8,PL
5-12,20.2971,1,127,5,60185,Easy,5,City,5,PL
5-12,20.2971,1,126,5,60176,Easy,5,City,4,PL
4-7,13.0471,,73,,10750,,,Juniors,,PL
5-12,12.4671,2,88,,60171,,5,City,,PL
5-12,12.4671,2,82,4.5,60184,Very Easy,5,City,4,PL
5-12,12.4671,1,78,4,60178,Easy,5,City,4,PL
5-12,11.5971,12,88,4.5,60157,Easy,4.9,City,4.6,PL
5-12,11.5971,4,76,4.8,60163,Very Easy,5,City,4.5,PL
5-12,11.5971,85,2,4.1,7280,Very Easy,3.5,City,2.3,PL
5-12,11.5971,40,2,4.1,7281,Very Easy,3.9,City,2.8,PL
5-12,7.2471,2,37,4.5,60170,Very Easy,4.5,City,5,PL
5-12,7.2471,5,53,3.8,60156,Easy,3.6,City,4.2,PL
4-99,43.4971,2,900,3.5,10704,,4.5,Classic,4.5,PL
4-99,34.7971,,442,,10715,,,Classic,,PL
4-99,34.7971,11,484,4.6,10696,Easy,4.6,Classic,4.7,PL
4-99,28.9971,2,502,5,10703,Average,4,Classic,4,PL
4-99,26.0971,2,213,5,10713,Very Easy,5,Classic,5,PL
4-99,26.0971,8,303,4.8,10693,Easy,4.9,Classic,4.9,PL
4-99,20.2971,7,221,4.3,10692,Easy,4.1,Classic,4.3,PL
4-99,17.3971,24,1,4.3,10701,Very Easy,4.1,Classic,3.5,PL
4-99,11.5971,6,1,4.7,10714,Very Easy,4.7,Classic,4.3,PL
4-99,10.1471,46,1,3.2,10700,Very Easy,2.6,Classic,2.5,PL
4-99,5.7971,8,78,4.6,10706,Very Easy,4.8,Classic,5,PL
4-99,5.7971,5,66,4.5,10708,Easy,4.8,Classic,4.5,PL
4-99,5.7971,4,55,4.3,10707,Average,4.5,Classic,4.3,PL
4-99,5.7971,3,60,2.7,10709,Easy,4.7,Classic,5,PL
4+,2.8971,180,1,4,630,Very Easy,4.8,Classic,4.6,PL
4-99,57.9971,4,790,5,10698,Easy,5,Classic,5,PL
9-14,78.2971,23,792,4.7,31052,Average,4.9,Creator 3-in-1,4.3,PL
8-12,75.3971,11,728,3.2,31069,Average,3.4,Creator 3-in-1,3.2,PL
9-12,63.7971,14,670,4.2,31070,Average,4.5,Creator 3-in-1,4.3,PL
8-12,52.1971,4,422,4,31081,Average,4.8,Creator 3-in-1,4.3,PL
8-12,46.3971,10,386,3.2,31068,Average,3.8,Creator 3-in-1,3.9,PL
8-12,37.6971,5,379,4,31079,Easy,4.4,Creator 3-in-1,4.2,PL
7-12,37.6971,2,374,4,31080,Easy,3.5,Creator 3-in-1,4,PL
7-12,37.6971,12,285,4.3,31066,Easy,4.2,Creator 3-in-1,4.4,PL
7-12,31.8971,8,356,4,31067,Average,4.6,Creator 3-in-1,4.9,PL
7-12,26.0971,1,200,5,31076,Average,5,Creator 3-in-1,5,PL
7-12,26.0971,1,225,5,31075,Easy,4,Creator 3-in-1,4,PL
7-12,26.0971,2,241,4.5,31074,Easy,5,Creator 3-in-1,5,PL
7-12,23.1971,9,205,4.5,31062,Average,4.8,Creator 3-in-1,4.3,PL
7-12,20.2971,27,174,4.5,31058,Easy,4.7,Creator 3-in-1,4.7,PL
7-12,20.2971,5,223,4.7,31073,Easy,4.4,Creator 3-in-1,5,PL
6-12,13.0471,1,109,5,31071,Average,5,Creator 3-in-1,5,PL
6-12,13.0471,,109,,31072,,,Creator 3-in-1,,PL
6-12,12.4671,6,122,4.5,31056,Easy,4.5,Creator 3-in-1,4.7,PL
6-12,12.4671,1,102,4,31057,Easy,4,Creator 3-in-1,4,PL
16+,202.9971,62,2480,4.4,10260,Challenging,4.6,Creator Expert,4.3,PL
16+,435,43,5923,3.9,10256,Challenging,4.8,Creator Expert,4.5,PL
16+,319,99,4002,4.7,10255,Challenging,4.8,Creator Expert,4.5,PL
16+,289.9971,228,4295,4.2,10214,Challenging,4.8,Creator Expert,4.6,PL
16+,289.9971,64,4163,3.7,10253,Challenging,4.6,Creator Expert,4.6,PL
16+,240.6971,91,2464,4.9,10247,Challenging,4.9,Creator Expert,4.7,PL
16+,231.9971,53,2670,4.2,10257,Challenging,4.4,Creator Expert,4.2,PL
16+,202.9971,177,2262,4.4,10246,Challenging,4.6,Creator Expert,4.4,PL
16+,197.1971,202,2469,4.7,10243,Challenging,4.9,Creator Expert,4.7,PL
16+,188.4971,115,2382,4.5,10251,Challenging,4.7,Creator Expert,4.2,PL
16+,159.4971,53,1686,4.1,10258,Average,4.6,Creator Expert,4.3,PL
16+,130.4971,337,1334,4.3,10220,Challenging,4.7,Creator Expert,4.5,PL
16+,121.7971,66,1167,4.5,10252,Average,4.9,Creator Expert,4.7,PL
16+,115.9971,134,1077,4.4,10242,Average,4.7,Creator Expert,4.5,PL
12+,92.7971,142,898,3.9,10249,Average,3.8,Creator Expert,3.7,PL
14+,348,19,3444,4.9,70922,Challenging,5,THE LEGO® BATMAN MOVIE,4.9,PL
9-14,159.4971,13,955,4.1,76087,Average,3.7,DC Comics™ Super Heroes,3,PL
7-14,66.6971,6,622,5,76086,Average,5,DC Comics™ Super Heroes,4.8,PL
7-14,66.6971,5,425,3.2,70921,Average,3.2,THE LEGO® BATMAN MOVIE,2.6,PL
7-14,52.1971,5,406,5,76097,Average,4.8,DC Comics™ Super Heroes,4.8,PL
6-12,49.2971,6,271,4.5,76098,Easy,4.8,DC Comics™ Super Heroes,4.5,PL
7-14,46.3971,5,267,3.6,70919,Easy,3.2,THE LEGO® BATMAN MOVIE,3.4,PL
7-14,46.3971,11,293,4.9,70920,Average,4.7,THE LEGO® BATMAN MOVIE,4.6,PL
4-7,40.5971,1,151,5,10753,Easy,5,Juniors,5,PL
6-12,34.7971,9,197,3.9,76085,Easy,4.2,DC Comics™ Super Heroes,3.9,PL
7-14,34.7971,2,198,4,70918,,4.5,THE LEGO® BATMAN MOVIE,4,PL
6-12,34.7971,1,199,5,76096,Average,5,DC Comics™ Super Heroes,5,PL
10+,13.0471,5,143,4.6,41599,Easy,5,BrickHeadz,5,PL
10+,13.0471,3,122,2.7,41598,Very Easy,4,BrickHeadz,3,PL
10+,13.0471,2,108,3.5,41601,Easy,5,BrickHeadz,4,PL
10+,13.0471,1,135,1,41600,Very Easy,4,BrickHeadz,3,PL
8-14,110.1971,9,643,4.4,70923,Average,4.8,THE LEGO® BATMAN MOVIE,3.5,PL
10+,26.0971,,209,,41610,,,BrickHeadz,,PL
16+,449.21,171,4080,4.5,71040,Challenging,4.7,Disney™,4.5,PL
14+,275.4971,52,2294,3.3,71042,Average,4.5,Disney™,4.3,PL
6-12,107.2971,3,585,4.3,41154,Challenging,4.3,Disney™,3.3,PL
6-12,92.7971,5,701,4,41148,Average,4,Disney™,3.8,PL
6-12,66.6971,3,380,4.3,41153,Average,4.3,Disney™,3.3,PL
6-12,52.1971,3,307,4.7,41150,Easy,4.7,Disney™,4.7,PL
6-12,52.1971,4,350,4.3,41146,Average,4.8,Disney™,4.3,PL
4-7,52.1971,2,191,5,10744,Average,5,Juniors,4.5,PL
6-12,52.1971,3,322,4.7,41152,Easy,4.3,Disney™,4.3,PL
5-12,37.6971,2,222,5,41145,Average,5,Disney™,4.5,PL
4-7,34.7971,3,94,4.7,10736,Average,4.7,Juniors,4.7,PL
4-7,28.9971,2,116,5,10743,Easy,4.5,Juniors,5,PL
5-12,26.0971,,125,,41155,,,Disney™,,PL
4-7,26.0971,2,95,2.5,10742,Easy,3,Juniors,3,PL
5-12,20.2971,1,104,5,41151,Average,5,Disney™,5,PL
6+,13.0471,1,115,4,40307,Easy,5,Disney™,4,PL
6+,13.0471,1,80,5,40388,Easy,5,Disney™,5,PL
4-7,11.5971,8,47,3.9,10730,Very Easy,4,Juniors,3.9,PL
4-7,11.5971,3,62,4.3,10733,Easy,4.7,Juniors,5,PL
4-7,11.5971,1,75,5,10732,,5,Juniors,5,PL
4-7,11.5971,3,59,4.3,10731,Easy,5,Juniors,4.3,PL
2-5,40.5971,,22,,10880,,,DUPLO®,,PL
2-5,26.0971,1,24,,10879,,5,DUPLO®,,PL
2-5,144.9971,22,134,4.6,10508,Average,4.1,DUPLO®,3.7,PL
2-5,130.4971,8,163,4.9,10805,Easy,5,DUPLO®,4.8,PL
2-5,95.6971,1,106,4,10840,Easy,5,DUPLO®,4,PL
2-5,72.4971,1,67,5,10813,Average,5,DUPLO®,5,PL
2-5,72.4971,,98,,10836,,,DUPLO®,,PL
2-5,72.4971,,104,,10869,,,DUPLO®,,PL
2-5,66.6971,3,28,5,10846,Easy,5,DUPLO®,4.5,PL
2-5,63.7971,11,52,4.9,10507,Easy,4.7,DUPLO®,4.4,PL
2-5,57.9971,,71,,10864,,,DUPLO®,,PL
2-5,55.0971,,61,,10841,,,DUPLO®,,PL
2-5,52.1971,,70,,10844,,,DUPLO®,,PL
2-5,49.2971,,69,,10835,,,DUPLO®,,PL
2-5,46.3971,3,48,5,10827,Very Easy,5,DUPLO®,5,PL
2-5,43.4971,,120,,10854,,,DUPLO®,,PL
2-5,40.5971,3,28,4.3,10823,Average,4.3,DUPLO®,3.3,PL
2-5,40.5971,,38,,10876,,,DUPLO®,,PL
2-5,40.5971,1,37,5,10878,Very Easy,5,DUPLO®,5,PL
2-5,37.6971,2,57,5,10834,Average,5,DUPLO®,5,PL
2-5,37.6971,1,31,5,10857,Easy,5,DUPLO®,4,PL
1½-3,37.6971,,34,,10863,,,DUPLO®,,PL
2-5,37.6971,,59,,10868,,,DUPLO®,,PL
1½-5,34.7971,4,65,4.8,10572,Very Easy,5,DUPLO®,4,PL
2-5,31.8971,4,24,5,10597,Easy,4.8,DUPLO®,4.7,PL
1½-5,31.8971,,70,,10865,,,DUPLO®,,PL
2-5,28.9971,2,26,5,10592,Very Easy,5,DUPLO®,5,PL
1½-3,28.9971,6,24,2.2,10845,Average,2.2,DUPLO®,3.2,PL
2-5,28.9971,,32,,10839,,,DUPLO®,,PL
2-5,28.9971,,29,,10871,,,DUPLO®,,PL
2-5,26.0971,1,23,5,10856,Easy,5,DUPLO®,5,PL
2-5,26.0971,1,19,3,10877,,4,DUPLO®,4,PL
1½-3,23.1971,5,23,5,10847,Easy,5,DUPLO®,4.8,PL
2-5,23.1971,2,26,5,10812,Average,5,DUPLO®,5,PL
1½-5,23.1971,6,36,4.8,10816,Easy,5,DUPLO®,4.7,PL
2-5,23.1971,2,39,5,10833,Average,5,DUPLO®,5,PL
2-5,23.1971,,26,,10867,,,DUPLO®,,PL
1½-3,23.1971,,80,,10848,,,DUPLO®,,PL
1½-5,23.1971,,29,,10818,,,DUPLO®,,PL
1½-3,23.1971,,28,,10861,,,DUPLO®,,PL
2-5,20.2971,,15,,10843,,,DUPLO®,,PL
1½-3,20.2971,,41,,10862,,,DUPLO®,,PL
2-5,17.3971,,19,,10832,,,DUPLO®,,PL
2-5,17.3971,1,15,3,10809,Easy,4,DUPLO®,3,PL
1½-5,17.3971,15,1,4.4,2304,Easy,4,DUPLO®,3.3,PL
2-5,11.5971,,16,,10870,,,DUPLO®,,PL
2-5,11.5971,2,15,5,10838,Very Easy,5,DUPLO®,5,PL
1½-3,11.5971,,18,,10858,,,DUPLO®,,PL
1½-3,5.7971,,6,,10851,,,DUPLO®,,PL
1½-3,5.7971,,6,,10859,,,DUPLO®,,PL
1½-3,5.7971,,6,,10860,,,DUPLO®,,PL
9-12,81.1971,2,646,5,41194,,4.5,Elves,3,PL
8-12,52.1971,2,451,4.5,41193,Average,5,Elves,4.5,PL
8-12,40.5971,2,360,4,41192,Average,4,Elves,3.5,PL
7-12,34.7971,2,205,5,41191,Average,5,Elves,5,PL
7-12,20.2971,2,149,5,41190,Easy,5,Elves,5,PL
8-12,89.8971,1,695,,41188,,5,Elves,,PL
8-12,66.6971,6,460,4.5,41187,Average,4.3,Elves,4.2,PL
8-12,40.5971,8,339,4.3,41183,Average,4.3,Elves,4.4,PL
7-12,26.0971,2,145,5,41186,Average,5,Elves,3.5,PL
7-12,115.9971,4,871,5,41318,Average,4.8,Friends,4,PL
8-12,115.9971,17,1124,4.8,41130,Average,4.8,Friends,4.5,PL
7-12,86.9971,2,603,5,41317,Challenging,4.5,Friends,5,PL
6-12,86.9971,8,622,4.6,41314,Average,4.1,Friends,3.3,PL
6-12,86.9971,5,575,5,41126,Average,5,Friends,5,PL
6-12,86.9971,7,722,4.6,41340,Average,4.1,Friends,4,PL
7-12,72.4971,,488,,41339,,,Friends,,PL
8-12,72.4971,3,585,3.3,41324,Average,3.7,Friends,3.7,PL
6-12,57.9971,6,589,4.8,41313,Easy,4.5,Friends,4,PL
6-12,52.1971,1,460,4,41338,Average,4,Friends,1,PL
7-12,52.1971,4,402,5,41323,Average,5,Friends,4.5,PL
6-12,52.1971,,370,,41320,,,Friends,,PL
6-12,52.1971,3,326,4,41325,Challenging,3.7,Friends,3,PL
6-12,43.4971,3,378,4.7,41336,Average,2.7,Friends,3.3,PL
6-12,37.6971,2,351,5,41335,Challenging,5,Friends,5,PL
6-12,37.6971,2,307,5,41322,Average,4.5,Friends,4.5,PL
6-12,37.6971,1,309,5,41316,Easy,5,Friends,5,PL
6-12,37.6971,7,289,3.8,41311,Easy,4.1,Friends,3.7,PL
16+,464,130,4634,4.7,75827,Challenging,4.8,Ghostbusters™,4.7,PL
12+,95.6971,83,962,3.7,21313,Average,4.5,Ideas,4.2,PL
12+,202.9971,79,2049,4.8,21310,Average,5,Ideas,4.7,PL
14+,153.6971,367,1969,4.6,21309,Challenging,4.9,Ideas,4.9,PL
9+,66.6971,23,496,3.6,21308,Easy,3.3,Ideas,2.7,PL
10+,37.6971,33,231,4.4,21312,Easy,4.6,Ideas,4.5,PL
10+,43.4971,30,230,4.1,21314,Easy,4.4,Ideas,3.7,PL
4-7,40.5971,,85,,10757,,,Juniors,,PL
4-7,40.5971,,149,,10760,,,Juniors,,PL
4-7,34.7971,,95,,10759,,,Juniors,,PL
4-7,28.9971,,84,,10756,,,Juniors,,PL
5-8,63.7971,1,266,5,10745,Challenging,5,Juniors,5,PL
4-7,52.1971,2,191,5,10744,Average,5,Juniors,4.5,PL
4-7,40.5971,1,151,5,10753,Easy,5,Juniors,5,PL
4-7,40.5971,2,175,5,10734,,5,Juniors,4,PL
4-7,34.7971,3,94,4.7,10736,Average,4.7,Juniors,4.7,PL
4-7,31.8971,1,125,5,10754,,4,Juniors,4,PL
4-7,28.9971,2,116,5,10743,Easy,4.5,Juniors,5,PL
4-7,26.0971,,115,,10749,,,Juniors,,PL
4-7,26.0971,2,100,5,10746,Easy,5,Juniors,4.5,PL
4-7,26.0971,2,95,2.5,10742,Easy,3,Juniors,3,PL
4-7,26.0971,,115,,10751,,,Juniors,,PL
4-7,26.0971,2,108,4.5,10739,Easy,4.5,Juniors,4,PL
4-7,26.0971,1,110,,10740,Easy,4,Juniors,,PL
4-7,26.0971,,131,,10755,,,Juniors,,PL
4-7,20.2971,2,63,4,10737,Easy,4.5,Juniors,4,PL
4-7,20.2971,2,67,5,10738,Average,5,Juniors,5,PL
4-7,13.0471,2,67,5,10748,Very Easy,5,Juniors,4,PL
4-7,13.0471,,73,,10750,,,Juniors,,PL
4-7,11.5971,8,47,3.9,10730,Very Easy,4,Juniors,3.9,PL
4-7,11.5971,3,62,4.3,10733,Easy,4.7,Juniors,5,PL
4-7,11.5971,1,75,5,10732,,5,Juniors,5,PL
4-7,11.5971,3,59,4.3,10731,Easy,5,Juniors,4.3,PL
4-7,66.6971,,150,,10758,,,Juniors,,PL
4-7,46.3971,,178,,10761,,,Juniors,,PL
8-12,173.9971,3,1019,5,75930,Easy,5,Indoraptor Rampage at Lockwood Estate,4.3,PL
7-12,110.1971,2,577,5,75929,Average,5,Carnotaurus Gyrosphere Escape,4,PL
7-12,98.5971,,609,,75933,,,T. rex Transport,,PL
6-12,69.5971,4,360,4.8,75932,Average,5,Jurassic Park Velociraptor Chase,4.3,PL
7-12,69.5971,2,289,3,75931,Easy,3.5,Dilophosaurus Outpost Attack,2.5,PL
7-12,69.5971,,397,,75928,,,Blue's Helicopter Pursuit,,PL
6-12,55.0971,2,222,4.5,75927,Average,5,Stygimoloch Breakout,4.5,PL
4-7,40.5971,,85,,10757,,,Juniors,,PL
2-5,40.5971,,22,,10880,,,DUPLO®,,PL
6-12,34.7971,2,126,4,75926,Average,4.5,Pteranodon Chase,3.5,PL
4-7,28.9971,,84,,10756,,,Juniors,,PL
10+,26.0971,1,234,3,41614,Easy,5,BrickHeadz,5,PL
2-5,26.0971,1,24,,10879,,5,DUPLO®,,PL
4-7,66.6971,,150,,10758,,,Juniors,,PL
14+,179.7971,52,1363,3.2,76105,Average,3.8,Marvel Super Heroes,4,PL
8-14,136.2971,8,1004,4.9,76108,Average,5,Marvel Super Heroes,4.9,PL
8-14,110.1971,17,674,4.9,76107,Average,4.7,Marvel Super Heroes,4.2,PL
7-14,52.1971,3,416,3.7,76103,Average,4,Marvel Super Heroes,3.7,PL
7-14,49.2971,13,375,4.7,76104,Easy,4.8,Marvel Super Heroes,4.7,PL
6-12,34.7971,10,223,4.4,76102,Easy,4.4,Marvel Super Heroes,4.9,PL
6-12,20.2971,13,124,4.2,76101,Easy,4.8,Marvel Super Heroes,4.8,PL
10+,13.0471,3,101,4,41604,Average,4.7,BrickHeadz,4.5,PL
10+,13.0471,2,105,3,41605,Easy,5,BrickHeadz,5,PL
10+,13.0471,1,113,5,41606,Easy,5,BrickHeadz,5,PL
10+,13.0471,1,136,,41607,,5,BrickHeadz,,PL
7-14,81.1971,6,492,4.7,76088,Average,4.3,Marvel Super Heroes,4,PL
7-14,81.1971,7,375,4.1,76078,Easy,3.7,Marvel Super Heroes,2.3,PL
7-14,66.6971,6,400,4.8,76084,Easy,4.3,Marvel Super Heroes,4.5,PL
7-14,55.0971,23,375,4.4,76083,Average,4.6,Marvel Super Heroes,3.9,PL
7-14,49.2971,7,358,4.7,76100,Average,4.7,Marvel Super Heroes,4.8,PL
7-14,49.2971,10,377,4.8,76077,Easy,4.6,Marvel Super Heroes,4.3,PL
2-5,40.5971,,38,,10876,,,DUPLO®,,PL
6-12,34.7971,9,185,3.9,76082,Easy,3.9,Marvel Super Heroes,4.2,PL
6-12,34.7971,6,229,4.4,76099,Easy,4.7,Marvel Super Heroes,5,PL
6-12,34.7971,10,160,3.9,76076,Easy,3.7,Marvel Super Heroes,3.9,PL
4-7,31.8971,1,125,5,10754,,4,Juniors,4,PL
5-12,13.0471,2,79,3.5,76091,Easy,3.5,Marvel Super Heroes,3,PL
5-12,13.0471,,86,,76090,,,Marvel Super Heroes,,PL
5-12,13.0471,,89,,76089,,,Marvel Super Heroes,,PL
10+,478.4971,38,601,4.4,31313,Challenging,4.3,MINDSTORMS®,3.7,PL
10-21,304.4971,1,1,5,45500,Average,4,MINDSTORMS®,3,PL
10-21,144.9971,6,1,4,45501,Very Easy,4.3,MINDSTORMS®,3,PL
10-21,57.9971,,1,,45505,,,MINDSTORMS®,,PL
10+,57.9971,4,1,3,45504,Challenging,3.5,MINDSTORMS®,4,PL
10-21,57.9971,1,1,5,45506,Very Easy,5,MINDSTORMS®,5,PL
10-21,57.9971,,1,,45509,,,MINDSTORMS®,,PL
10+,57.9971,3,1,5,45508,Average,5,MINDSTORMS®,3.3,PL
10-21,49.2971,2,1,5,45502,,5,MINDSTORMS®,5,PL
8+,37.6971,2,1,5,45517,Very Easy,4,MINDSTORMS®,2.5,PL
10-21,37.6971,1,1,5,45503,Easy,5,MINDSTORMS®,,PL
10-21,31.8971,,1,,45507,,,MINDSTORMS®,,PL
10-21,26.0971,,7,,45514,,,MINDSTORMS®,,PL
12+,345.1,11,2863,4.3,21137,Challenging,4.5,Minecraft™,4.2,PL
8+,159.4971,2,1122,5,21136,Easy,5,Minecraft™,4,PL
8+,121.7971,7,729,4,21134,Average,4.1,Minecraft™,3.7,PL
8+,95.6971,1,717,5,21135,Challenging,5,Minecraft™,5,PL
8+,81.1971,4,549,4.7,21144,Easy,4.8,Minecraft™,4.3,PL
8+,66.6971,1,470,5,21143,Average,5,Minecraft™,5,PL
8+,52.1971,,278,,21142,,,Minecraft™,,PL
8+,52.1971,6,387,4.2,21130,Easy,4.7,Minecraft™,4.2,PL
7-14,28.9971,4,198,4.5,21140,Average,4.5,Minecraft™,5,PL
7-14,28.9971,2,241,5,21141,Average,5,Minecraft™,4.5,PL
8+,26.0971,16,208,4.4,21123,Easy,4.6,Minecraft™,4.4,PL
8+,26.0971,5,247,5,21129,Average,4.6,Minecraft™,4.8,PL
6-14,20.2971,,84,,21139,,,Minecraft™,,PL
6-14,20.2971,4,69,5,21138,Easy,4.3,Minecraft™,2.7,PL
5-12,52.1971,10,169,4.3,60153,Very Easy,4.1,City,3.6,PL
5+,4.93,13,8,4.3,71020,Very Easy,4.8,Minifigures,4,PL
5+,4.93,16,7,4.5,71021,Very Easy,4.4,Minifigures,4.2,PL
9-14,173.9971,5,1426,2,70357,Challenging,2.6,NEXO KNIGHTS™,1.8,PL
8-14,81.1971,3,604,4.3,72006,Challenging,4,NEXO KNIGHTS™,4,PL
8-14,66.6971,,569,,72005,,,NEXO KNIGHTS™,,PL
8-14,52.1971,3,506,5,72004,Average,5,NEXO KNIGHTS™,5,PL
8-14,40.5971,,369,,72003,,,NEXO KNIGHTS™,,PL
7-14,26.0971,1,191,4,72002,Easy,5,NEXO KNIGHTS™,3,PL
7-14,26.0971,,217,,72001,,,NEXO KNIGHTS™,,PL
16+,391.5,88,4867,4.8,70620,Challenging,4.9,THE LEGO® NINJAGO® MOVIE™,4.8,PL
9-14,226.1971,52,2295,4.7,70618,Challenging,4.9,THE LEGO® NINJAGO® MOVIE™,4.8,PL
9-14,130.4971,15,1403,4.5,70617,Average,4.8,THE LEGO® NINJAGO® MOVIE™,4.8,PL
9-14,101.4971,9,830,4.6,70656,Average,4.9,THE LEGO® NINJAGO® MOVIE™,4.8,PL
9-14,101.4971,6,914,4.8,70616,Average,4.8,THE LEGO® NINJAGO® MOVIE™,4.7,PL
9-14,101.4971,11,1202,4.7,70632,Average,4.5,THE LEGO® NINJAGO® MOVIE™,4.4,PL
8-14,89.8971,6,765,3.8,70643,Average,4.2,NINJAGO®,4.2,PL
9-14,86.9971,19,944,3.6,70615,Average,4.2,THE LEGO® NINJAGO® MOVIE™,4.6,PL
8-14,72.4971,8,747,4.3,70613,Average,4.5,THE LEGO® NINJAGO® MOVIE™,4.5,PL
9-14,72.4971,8,876,4.7,70614,Average,5,THE LEGO® NINJAGO® MOVIE™,4.6,PL
8-14,66.6971,2,556,4.5,70642,Average,4,NINJAGO®,4.5,PL
8-14,66.6971,7,521,4.7,70631,Average,4.3,THE LEGO® NINJAGO® MOVIE™,5,PL
8-14,66.6971,29,544,4.6,70612,Average,4.7,THE LEGO® NINJAGO® MOVIE™,4.5,PL
8-14,55.0971,,530,,70640,,,NINJAGO®,,PL
8-14,52.1971,21,494,4.6,70611,Average,4.5,THE LEGO® NINJAGO® MOVIE™,4.8,PL
9-14,52.1971,4,552,4.3,70641,Challenging,4.8,NINJAGO®,4.3,PL
7-14,40.5971,3,308,5,70639,Average,4.7,NINJAGO®,4.3,PL
7-14,40.5971,10,312,3.5,70608,Easy,4,THE LEGO® NINJAGO® MOVIE™,3.6,PL
8-14,40.5971,8,341,4.2,70610,Average,4.6,THE LEGO® NINJAGO® MOVIE™,4.5,PL
7-14,40.5971,6,341,4.4,70609,Easy,4.3,THE LEGO® NINJAGO® MOVIE™,4.2,PL
7-14,26.0971,3,257,5,70638,Average,5,NINJAGO®,5,PL
7-14,26.0971,8,217,4.1,70629,Easy,3.6,THE LEGO® NINJAGO® MOVIE™,4.1,PL
7-14,26.0971,18,233,4.6,70607,Easy,4.6,THE LEGO® NINJAGO® MOVIE™,4.5,PL
4-7,26.0971,,131,,10755,,,Juniors,,PL
6-14,13.0471,1,48,5,70628,Very Easy,5,THE LEGO® NINJAGO® MOVIE™,5,PL
6-14,13.0471,,61,,70633,,,NINJAGO®,,PL
6-14,13.0471,1,68,4,70635,Very Easy,4,NINJAGO®,3,PL
6-14,13.0471,2,73,5,70637,Easy,5,NINJAGO®,3.5,PL
6-14,13.0471,,69,,70636,,,NINJAGO®,,PL
6-14,13.0471,,69,,70634,,,NINJAGO®,,PL
6-14,12.4671,11,109,4.5,70606,Easy,4.7,THE LEGO® NINJAGO® MOVIE™,4.8,PL
14+,260.9971,61,2028,4.6,70751,Challenging,4.8,NINJAGO®,4.3,PL
6+,870,7,2631,4.7,2000430,Easy,4.6,SERIOUS PLAY®,3.6,PL
6+,725,8,2455,3.7,2000431,Average,3.4,SERIOUS PLAY®,2.9,PL
6+,435,2,4900,5,2000409,Easy,5,SERIOUS PLAY®,5,PL
6+,28.9971,10,219,3.9,2000414,Easy,3.9,SERIOUS PLAY®,3.3,PL
8-14,136.2971,2,841,5,75889,Average,5,Speed Champions,4.5,PL
7-14,55.0971,4,391,5,75888,Average,4.8,Speed Champions,4.8,PL
7-14,20.2971,9,183,4.8,75884,Easy,4.9,Speed Champions,4.8,PL
7-14,20.2971,3,179,5,75886,Easy,5,Speed Champions,5,PL
7-14,20.2971,13,203,4.5,75885,Average,4.5,Speed Champions,4.5,PL
7-14,20.2971,3,163,5,75887,Easy,5,Speed Champions,5,PL
8-14,136.2971,8,941,4.6,75883,Average,4.6,Speed Champions,4.3,PL
7-14,46.3971,12,366,4.5,75881,Easy,4.8,Speed Champions,4.4,PL
7-14,20.2971,12,196,4.5,75877,Easy,4.6,Speed Champions,4.4,PL
7-14,20.2971,10,161,4.7,75880,Easy,4.9,Speed Champions,4.7,PL
7-14,20.2971,11,184,4.8,75879,Easy,4.7,Speed Champions,4.7,PL
7-14,20.2971,19,181,4.7,75878,Easy,4.9,Speed Champions,4.8,PL
9-14,231.9971,4,1413,4,75212,Average,4,Star Wars™,3.8,PL
8-12,66.6971,2,464,4,75210,Easy,4.5,Star Wars™,3.5,PL
7-12,37.6971,7,229,4.4,75208,Easy,4.6,Star Wars™,4.3,PL
7-12,37.6971,4,345,4.5,75209,Easy,4.8,Star Wars™,4.3,PL
7-14,37.6971,3,101,3.5,75536,Easy,4.7,Star Wars™,4.3,PL
8-14,37.6971,,104,,75537,,,Star Wars™,,PL
8-14,37.6971,,101,,75535,,,Star Wars™,,PL
6-12,17.3971,5,99,4.5,75207,Very Easy,5,Star Wars™,4.3,PL
10+,13.0471,1,149,2,41609,Very Easy,3,BrickHeadz,4,PL
10+,13.0471,1,141,2,41608,Very Easy,4,BrickHeadz,4,PL
14+,667,84,4016,4.5,75159,Challenging,3.9,Star Wars™,3.5,PL
14+,260.9971,201,1996,3.9,75060,Challenging,4.8,Star Wars™,4.5,PL
14+,260.9971,87,1703,3.3,75144,Challenging,4.3,Star Wars™,4.1,PL
9-14,202.9971,31,1416,4.6,75190,Average,4.8,Star Wars™,4.4,PL
9-14,188.4971,34,1376,4,75189,Challenging,4.3,Star Wars™,3.8,PL
9-14,144.9971,15,825,4.7,75191,Average,4.7,Star Wars™,4.3,PL
